deal_id,crm_account_key,account_name,record_type,correction_reason,close_date,contract_start_date,industry,employee_band,region,plan,sales_rep,acquisition_channel,gross_contract_value_eur,contract_value_eur,discount_pct,closed_mrr_eur,sales_fit_score,beta_feature_promised,beta_feature_category
DEAL-000836-00,ACC-000836,PossiblePage Account 0836,Original,,2025-01-13,2025-01-28,Software,1-10,Italy,Starter,Giulia Neri,Paid Search,7238.87,6969.07,0.0373,580.76,97.3,FALSE,
DEAL-000837-00,ACC-000837,PossiblePage Account 0837,Original,,2025-01-20,2025-02-10,Professional Services,51-200,Italy,Scale,Nina Poli,Inbound Demo,51404.16,47722.11,0.0716,3976.84,57.6,FALSE,
DEAL-000838-00, ACC-000838 ,PossiblePage Account 0838,Original,,2025-02-24,2025-02-26,Software,51-200,Germany,Starter,Arianna Galli,Outbound,7634.43,5983.58,0.2162,498.63,51.8,TRUE,Beta checkout
DEAL-000839-00,ACC 000839,PossiblePage Account 0839,Original,,2025-05-29,2025-06-19,Real Estate,201-1000,United Kingdom,Scale,Marta Fabbri,Partner,55960.06,55379.56,0.0104,4614.96,97.6,FALSE,
DEAL-000840-00,ACC-000840,PossiblePage Account 0840,Original,,2025-09-25,2025-10-13,Software,1-10,Italy,Starter,Sara Villa,Inbound Demo,5554.13,4680.81,0.1572,390.07,90.5,TRUE,Advanced integrations
DEAL-000841-00,acc-000841,PossiblePage Account 0841,Original,,2025-05-27,2025-06-16,Manufacturing,51-200,Spain,Scale,Giulia Neri,Paid Search,42325.26,39966.15,0.0557,3330.51,64.5,FALSE,
DEAL-000842-00,acc-000842,PossiblePage Account 0842,Original,,2025-07-26,2025-07-28,Healthcare,1-10,Netherlands,Starter,Marco Riva,Outbound,5192.21,4387.32,0.155,365.61,73.6,FALSE,
DEAL-000843-00,ACC-000843,PossiblePage Account 0843,Original,,2025-08-28,2025-09-10,Education,51-200,United Kingdom,Scale,Marco Riva,Outbound,56565.88,48578.18,0.1412,4048.18,97.2,FALSE,
DEAL-000844-00,ACC 000844,PossiblePage Account 0844,Original,,2025-05-09,2025-05-29,Professional Services,51-200,Italy,Starter,Giulia Neri,Webinar,7694.44,6580.33,0.1448,548.36,26.2,FALSE,
DEAL-000845-00,ACC-000845,PossiblePage Account 0845,Original,,2025-11-23,2025-12-10,Software,51-200,United Kingdom,Starter,Elena Costa,Paid Search,4824.84,3861.31,0.1997,321.78,48.9,TRUE,Dynamic forms
DEAL-000846-00,ACC-000846,PossiblePage Account 0846,Original,,2025-07-25,2025-08-07,Retail,11-50,Italy,Growth,Riccardo Leone,Outbound,10528.52,8913.84,0.1534,742.82,62.0,TRUE,Dynamic forms
DEAL-000847-00,ACC 000847,PossiblePage Account 0847,Original,,2025-12-08,2025-12-12,Software,1000+,Italy,Scale,Marco Riva,Webinar,63840.11,56890.72,0.1089,4740.89,55.5,FALSE,
DEAL-000848-00,ACC-000848,PossiblePage Account 0848,Original,,2025-12-08,2025-12-18,Financial Services,1-10,Italy,Starter,Sara Villa,Webinar,6718.51,6360.34,0.0533,530.03,68.2,FALSE,
DEAL-000849-00,acc-000849,PossiblePage Account 0849,Original,,2025-08-30,2025-09-28,Education,201-1000,Italy,Enterprise,Marta Fabbri,Inbound Demo,102806.08,90958.75,0.1152,7579.9,89.1,FALSE,
DEAL-000850-00,ACC-000850,PossiblePage Account 0850,Original,,2025-04-16,2025-04-26,Retail,201-1000,Italy,Growth,Luca Serra,Inbound Demo,19614.46,16825.0,0.1422,1402.08,55.3,FALSE,
DEAL-000851-00,ACC 000851,PossiblePage Account 0851,Original,,2025-06-01,2025-06-28,Healthcare,51-200,United Kingdom,Starter,Marta Fabbri,Paid Search,2827.27,2571.62,0.0904,214.3,64.5,FALSE,
DEAL-000852-00,acc-000852,PossiblePage Account 0852,Original,,2025-06-17,2025-07-15,Software,1000+,United Kingdom,Starter,Pietro Mancini,Webinar,4327.98,3922.05,0.0938,326.84,92.5,FALSE,
DEAL-000853-00,ACC-000853,PossiblePage Account 0853,Original,,2025-05-18,2025-06-15,Software,11-50,Italy,Growth,Marco Riva,Webinar,24555.97,23547.71,0.0411,1962.31,83.8,FALSE,
DEAL-000854-00, ACC-000854 ,PossiblePage Account 0854,Original,,2025-10-30,2025-11-07,Financial Services,11-50,Italy,Starter,Elena Costa,Webinar,7938.58,7713.71,0.0283,642.81,60.6,FALSE,
DEAL-000855-00,ACC-000855,PossiblePage Account 0855,Original,,2025-07-02,2025-07-27,Financial Services,11-50,Italy,Scale,Marco Riva,Inbound Demo,37971.35,36617.89,0.0356,3051.49,93.0,FALSE,
DEAL-000856-00, ACC-000856 ,PossiblePage Account 0856,Original,,2025-12-18,2026-01-15,Hospitality,11-50,Italy,Starter,Marco Riva,Outbound,5870.71,4482.48,0.2365,373.54,47.6,FALSE,
DEAL-000857-00,ACC-000857,PossiblePage Account 0857,Original,,2025-01-01,2025-01-31,Professional Services,51-200,Spain,Scale,Marco Riva,Partner,26987.61,20589.84,0.2371,1715.82,50.9,TRUE,CRM sync
DEAL-000858-00,ACC-000858,PossiblePage Account 0858,Original,,2025-06-11,2025-06-30,Manufacturing,1-10,Netherlands,Starter,Pietro Mancini,Outbound,3361.22,2672.05,0.205,222.67,65.5,TRUE,Advanced integrations
DEAL-000859-00,acc-000859,PossiblePage Account 0859,Original,,2025-08-22,2025-09-07,Professional Services,201-1000,Italy,Scale,Marco Riva,Inbound Demo,52202.6,47674.28,0.0867,3972.86,88.3,FALSE,
DEAL-000860-00,ACC 000860,PossiblePage Account 0860,Original,,2025-01-19,2025-02-06,Retail,51-200,Italy,Scale,Pietro Mancini,Outbound,58028.8,46036.75,0.2067,3836.4,27.7,TRUE,Beta checkout
DEAL-000861-00,ACC-000861,PossiblePage Account 0861,Original,,2025-04-18,2025-04-24,Professional Services,1-10,Italy,Growth,Marta Fabbri,Referral,11940.74,10833.11,0.0928,902.76,85.0,FALSE,
DEAL-000862-00,ACC-000862,PossiblePage Account 0862,Original,,2025-09-06,2025-09-17,Financial Services,51-200,Netherlands,Starter,Nina Poli,Partner,4057.84,3800.85,0.0633,316.74,56.1,FALSE,
DEAL-000863-00, ACC-000863 ,PossiblePage Account 0863,Original,,2025-04-28,2025-05-09,Real Estate,11-50,Italy,Starter,Luca Serra,Partner,5804.41,5078.82,0.125,423.23,58.3,FALSE,
DEAL-000864-00,ACC-000864,PossiblePage Account 0864,Original,,2025-12-26,2026-01-18,Financial Services,11-50,United Kingdom,Scale,Pietro Mancini,Paid Search,41295.13,38892.88,0.0582,3241.07,62.6,FALSE,
DEAL-000864-01, ACC-000864 ,PossiblePage Account 0864,Correction,SalesOps value correction,2025-12-27,2026-01-18,Financial Services,11-50,United Kingdom,Scale,Pietro Mancini,Paid Search,40881.49,34213.63,0.1631,2851.14,62.6,FALSE,
DEAL-000865-00, ACC-000865 ,PossiblePage Account 0865,Original,,2025-01-16,2025-01-22,Financial Services,51-200,France,Scale,Sara Villa,Referral,29789.72,27380.65,0.0809,2281.72,38.0,FALSE,
DEAL-000866-00,ACC-000866,PossiblePage Account 0866,Original,,2025-10-31,2025-11-30,Hospitality,11-50,Italy,Scale,Nina Poli,Paid Search,36996.88,32908.28,0.1105,2742.36,75.8,TRUE,Advanced integrations
DEAL-000867-00,acc-000867,PossiblePage Account 0867,Original,,2025-10-20,2025-11-17,Hospitality,1-10,Italy,Starter,Arianna Galli,Paid Search,7563.68,7296.41,0.0353,608.03,84.2,FALSE,
DEAL-000868-00,ACC-000868,PossiblePage Account 0868,Original,,2025-12-18,2025-12-19,Nonprofit,51-200,France,Growth,Marco Riva,Outbound,13357.89,10263.85,0.2316,855.32,38.5,TRUE,Dynamic forms
DEAL-000869-00,acc-000869,PossiblePage Account 0869,Original,,2025-08-11,2025-09-04,Education,201-1000,France,Starter,Nina Poli,Outbound,3145.57,2783.61,0.1151,231.97,89.2,FALSE,
DEAL-000870-00,ACC-000870,PossiblePage Account 0870,Original,,2025-07-15,2025-07-21,Healthcare,1000+,Germany,Scale,Sara Villa,Outbound,37121.59,30796.33,0.1704,2566.36,58.2,TRUE,Advanced integrations
DEAL-000871-00,ACC-000871,PossiblePage Account 0871,Original,,2025-08-01,2025-08-07,Real Estate,11-50,Italy,Enterprise,Luca Serra,Inbound Demo,166510.47,152368.03,0.0849,12697.34,70.8,FALSE,
DEAL-000872-00,acc-000872,PossiblePage Account 0872,Original,,2025-08-24,2025-09-09,Software,1-10,Spain,Growth,Giulia Neri,Paid Search,14302.55,13032.07,0.0888,1086.01,62.7,TRUE,Beta checkout
DEAL-000873-00,ACC-000873,PossiblePage Account 0873,Original,,2025-12-31,2026-01-07,Software,11-50,France,Starter,Pietro Mancini,Referral,3708.63,2955.78,0.203,246.32,63.9,TRUE,Dynamic forms
DEAL-000874-00,ACC-000874,PossiblePage Account 0874,Original,,2025-02-11,2025-02-17,Financial Services,11-50,Italy,Scale,Pietro Mancini,Paid Search,41760.73,36670.33,0.1219,3055.86,66.7,TRUE,Advanced integrations
DEAL-000875-00,ACC-000875,PossiblePage Account 0875,Original,,2025-12-07,2025-12-12,Hospitality,201-1000,Italy,Growth,Marco Riva,Partner,11840.13,9326.62,0.2123,777.22,67.0,TRUE,Advanced integrations
DEAL-000876-00,ACC-000876,PossiblePage Account 0876,Original,,2025-07-10,2025-07-11,Financial Services,201-1000,Italy,Growth,Sara Villa,Inbound Demo,18633.92,16420.38,0.1188,1368.37,83.4,FALSE,
DEAL-000877-00,acc-000877,PossiblePage Account 0877,Original,,2025-04-10,2025-04-19,Financial Services,1-10,Italy,Growth,Marco Riva,Referral,17716.3,14011.4,0.2091,1167.62,26.5,FALSE,
DEAL-000878-00,ACC 000878,PossiblePage Account 0878,Original,,2025-06-18,2025-07-15,Nonprofit,1-10,Italy,Growth,Elena Costa,Webinar,21213.08,18548.49,0.1256,1545.71,80.0,FALSE,
DEAL-000879-00,acc-000879,PossiblePage Account 0879,Original,,2025-11-20,2025-12-12,Professional Services,1-10,Germany,Growth,Pietro Mancini,Outbound,10982.16,9497.16,0.1352,791.43,69.0,FALSE,
DEAL-000880-00,ACC 000880,PossiblePage Account 0880,Original,,2025-09-30,2025-10-09,Healthcare,51-200,Nordics,Growth,Arianna Galli,Paid Search,20321.19,19083.32,0.0609,1590.28,63.1,FALSE,
DEAL-000881-00,ACC-000881,PossiblePage Account 0881,Original,,2025-05-04,2025-05-22,Healthcare,11-50,United Kingdom,Scale,Riccardo Leone,Webinar,38260.66,35059.37,0.0837,2921.61,85.5,FALSE,
DEAL-000882-00,ACC-000882,PossiblePage Account 0882,Original,,2025-03-14,2025-04-06,Manufacturing,1-10,Nordics,Growth,Marco Riva,Partner,13914.88,13110.4,0.0578,1092.53,96.9,TRUE,Beta checkout
DEAL-000883-00,ACC-000883,PossiblePage Account 0883,Original,,2025-05-27,2025-06-18,Retail,201-1000,Italy,Starter,Luca Serra,Inbound Demo,7981.51,7086.98,0.1121,590.58,32.0,FALSE,
DEAL-000884-00,acc-000884,PossiblePage Account 0884,Original,,2025-09-08,2025-09-14,Financial Services,201-1000,Italy,Enterprise,Pietro Mancini,Inbound Demo,91958.82,91469.39,0.0053,7622.45,92.2,FALSE,
DEAL-000885-00,ACC-000885,PossiblePage Account 0885,Original,,2025-11-25,2025-12-22,Software,1-10,Italy,Scale,Elena Costa,Inbound Demo,47183.65,44474.01,0.0574,3706.17,83.3,FALSE,
DEAL-000886-00,acc-000886,PossiblePage Account 0886,Original,,2025-10-26,2025-10-28,Nonprofit,1-10,Italy,Scale,Sara Villa,Inbound Demo,65303.29,55610.96,0.1484,4634.25,65.5,TRUE,Beta checkout
DEAL-000886-01, ACC-000886 ,PossiblePage Account 0886,Correction,SalesOps value correction,2025-11-01,2025-10-28,Nonprofit,1-10,Italy,Scale,Sara Villa,Inbound Demo,64693.86,57194.99,0.1788,4766.25,65.5,TRUE,Beta checkout
DEAL-000887-00,ACC-000887,PossiblePage Account 0887,Original,,2025-05-15,2025-05-18,Professional Services,51-200,Italy,Growth,Pietro Mancini,Inbound Demo,11470.12,9963.95,0.1313,830.33,58.8,FALSE,
DEAL-000888-00,acc-000888,PossiblePage Account 0888,Original,,2025-11-12,2025-11-19,Professional Services,201-1000,France,Growth,Pietro Mancini,Partner,12627.29,11626.29,0.0793,968.86,61.2,FALSE,
DEAL-000889-00, ACC-000889 ,PossiblePage Account 0889,Original,,2025-09-12,2025-10-11,Financial Services,201-1000,France,Growth,Marta Fabbri,Referral,17704.37,16623.41,0.0611,1385.28,81.4,FALSE,
DEAL-000890-00, ACC-000890 ,PossiblePage Account 0890,Original,,2025-07-29,2025-08-13,Professional Services,201-1000,Italy,Starter,Sara Villa,Webinar,5608.71,5321.31,0.0512,443.44,78.4,TRUE,CRM sync
DEAL-000891-00,ACC-000891,PossiblePage Account 0891,Original,,2025-08-21,2025-08-30,Education,51-200,Spain,Growth,Marta Fabbri,Paid Search,14498.11,12230.21,0.1564,1019.18,52.3,TRUE,Advanced integrations
DEAL-000892-00,ACC-000892,PossiblePage Account 0892,Original,,2025-08-05,2025-08-08,Software,201-1000,Germany,Starter,Sara Villa,Webinar,7122.46,5666.89,0.2044,472.24,54.8,TRUE,CRM sync
DEAL-000893-00,acc-000893,PossiblePage Account 0893,Original,,2025-12-20,2025-12-21,Manufacturing,51-200,Italy,Starter,Arianna Galli,Partner,8564.05,8367.35,0.023,697.28,63.5,FALSE,
DEAL-000894-00,ACC 000894,PossiblePage Account 0894,Original,,2025-02-01,2025-02-11,Professional Services,11-50,Italy,Starter,Marta Fabbri,Outbound,6151.19,5554.06,0.0971,462.84,78.0,FALSE,
DEAL-000895-00,acc-000895,PossiblePage Account 0895,Original,,2025-09-17,2025-10-11,Professional Services,201-1000,Netherlands,Starter,Riccardo Leone,Outbound,5918.42,5161.22,0.1279,430.1,67.0,FALSE,
DEAL-000896-00,ACC-000896,PossiblePage Account 0896,Original,,2025-11-18,2025-12-06,Financial Services,11-50,Spain,Growth,Arianna Galli,Outbound,9441.56,8250.91,0.1261,687.58,64.3,FALSE,
DEAL-000897-00,ACC 000897,PossiblePage Account 0897,Original,,2025-07-03,2025-07-30,Professional Services,11-50,Netherlands,Scale,Nina Poli,Outbound,37153.72,35400.82,0.0472,2950.07,74.4,FALSE,
DEAL-000898-00,ACC-000898,PossiblePage Account 0898,Original,,2025-08-17,2025-09-13,Software,11-50,Spain,Starter,Pietro Mancini,Paid Search,5486.41,5004.75,0.0878,417.06,73.5,FALSE,
DEAL-000899-00,ACC 000899,PossiblePage Account 0899,Original,,2025-07-02,2025-07-10,Real Estate,51-200,Italy,Growth,Pietro Mancini,Outbound,10928.01,10359.0,0.0521,863.25,60.3,FALSE,
DEAL-000900-00,ACC-000900,PossiblePage Account 0900,Original,,2025-06-09,2025-06-25,Nonprofit,51-200,United Kingdom,Growth,Marco Riva,Outbound,12387.39,11056.79,0.1074,921.4,79.3,TRUE,Advanced integrations
DEAL-000901-00, ACC-000901 ,PossiblePage Account 0901,Original,,2025-04-22,2025-04-23,Manufacturing,1-10,Italy,Scale,Elena Costa,Webinar,28535.29,22893.68,0.1977,1907.81,43.1,TRUE,AI page builder
DEAL-000902-00,acc-000902,PossiblePage Account 0902,Original,,2025-08-14,2025-09-11,Education,11-50,Nordics,Starter,Sara Villa,Partner,4845.29,4442.6,0.0831,370.22,63.7,FALSE,
DEAL-000903-00, ACC-000903 ,PossiblePage Account 0903,Original,,2025-12-13,2025-12-27,Professional Services,51-200,Italy,Starter,Luca Serra,Outbound,7764.56,6979.88,0.1011,581.66,93.5,FALSE,
DEAL-000904-00,ACC-000904,PossiblePage Account 0904,Original,,2025-07-29,2025-08-05,Professional Services,201-1000,Spain,Starter,Sara Villa,Partner,4821.98,4397.26,0.0881,366.44,76.3,FALSE,
DEAL-000905-00,ACC-000905,PossiblePage Account 0905,Original,,2025-07-16,2025-08-14,Healthcare,11-50,France,Growth,Nina Poli,Outbound,12756.83,11935.94,0.0643,994.66,93.3,FALSE,
DEAL-000906-00,ACC-000906,PossiblePage Account 0906,Original,,2025-01-27,2025-01-31,Hospitality,11-50,France,Starter,Giulia Neri,Webinar,5736.32,4913.92,0.1434,409.49,46.6,TRUE,Dynamic forms
DEAL-000907-00,ACC-000907,PossiblePage Account 0907,Original,,2025-10-11,2025-10-24,Software,1-10,Spain,Enterprise,Luca Serra,Partner,126975.03,113193.89,0.1085,9432.82,92.2,FALSE,
DEAL-000908-00,acc-000908,PossiblePage Account 0908,Original,,2025-01-31,2025-02-14,Education,51-200,Spain,Enterprise,Arianna Galli,Referral,98927.74,87018.88,0.1204,7251.57,71.7,FALSE,
DEAL-000909-00,ACC-000909,PossiblePage Account 0909,Original,,2025-01-01,2025-01-14,Manufacturing,51-200,France,Starter,Arianna Galli,Paid Search,6923.14,5794.86,0.163,482.9,53.7,FALSE,
DEAL-000910-00,ACC 000910,PossiblePage Account 0910,Original,,2025-07-16,2025-07-21,Software,51-200,France,Scale,Marco Riva,Inbound Demo,28753.08,25751.17,0.1044,2145.93,73.0,FALSE,
DEAL-000911-00,acc-000911,PossiblePage Account 0911,Original,,2025-12-19,2026-01-10,Financial Services,11-50,Germany,Starter,Nina Poli,Inbound Demo,3803.22,3595.85,0.0545,299.65,66.2,FALSE,
DEAL-000912-00,ACC 000912,PossiblePage Account 0912,Original,,2025-06-18,2025-07-12,Software,201-1000,Italy,Growth,Marta Fabbri,Outbound,19313.87,15364.7,0.2045,1280.39,46.2,FALSE,
DEAL-000913-00,ACC-000913,PossiblePage Account 0913,Original,,2025-08-19,2025-09-14,Education,11-50,Italy,Growth,Luca Serra,Paid Search,15386.4,13469.86,0.1246,1122.49,86.5,FALSE,
DEAL-000914-00,ACC 000914,PossiblePage Account 0914,Original,,2025-06-10,2025-06-19,Retail,51-200,Italy,Growth,Luca Serra,Outbound,24477.67,20779.15,0.1511,1731.6,74.8,FALSE,
DEAL-000915-00,ACC 000915,PossiblePage Account 0915,Original,,2025-09-11,2025-09-27,Manufacturing,201-1000,Nordics,Scale,Marta Fabbri,Referral,47990.31,42182.91,0.121,3515.24,71.1,FALSE,
DEAL-000916-00,ACC-000916,PossiblePage Account 0916,Original,,2025-10-14,2025-11-08,Hospitality,11-50,France,Starter,Elena Costa,Webinar,8592.55,7228.1,0.1588,602.34,26.7,FALSE,
DEAL-000916-01,ACC-000916,PossiblePage Account 0916,Correction,SalesOps value correction,2025-10-15,2025-11-08,Hospitality,11-50,France,Starter,Elena Costa,Webinar,8630.62,7649.82,0.2229,637.48,26.7,FALSE,
DEAL-000917-00,ACC-000917,PossiblePage Account 0917,Original,,2025-03-16,2025-04-03,Software,51-200,Nordics,Starter,Pietro Mancini,Inbound Demo,5372.38,4997.98,0.0697,416.5,83.8,FALSE,
DEAL-000918-00,ACC-000918,PossiblePage Account 0918,Original,,2025-05-22,2025-06-11,Retail,1000+,France,Growth,Giulia Neri,Outbound,23655.89,21950.33,0.0721,1829.19,76.3,FALSE,
DEAL-000919-00,ACC-000919,PossiblePage Account 0919,Original,,2025-11-22,2025-12-22,Software,1-10,Spain,Starter,Sara Villa,Webinar,8841.88,7680.13,0.1314,640.01,88.6,FALSE,
DEAL-000920-00,ACC 000920,PossiblePage Account 0920,Original,,2025-08-10,2025-08-16,Retail,51-200,Spain,Starter,Arianna Galli,Paid Search,8650.77,7856.46,0.0918,654.71,64.5,FALSE,
DEAL-000921-00,acc-000921,PossiblePage Account 0921,Original,,2025-10-18,2025-10-24,Retail,51-200,Netherlands,Starter,Elena Costa,Inbound Demo,7753.29,6409.48,0.1733,534.12,53.7,TRUE,CRM sync
DEAL-000922-00,ACC-000922,PossiblePage Account 0922,Original,,2025-05-13,2025-06-12,Software,1-10,Italy,Enterprise,Sara Villa,Inbound Demo,104069.51,95878.25,0.0787,7989.85,85.0,FALSE,
DEAL-000923-00,ACC-000923,PossiblePage Account 0923,Original,,2025-08-22,2025-09-09,Retail,201-1000,United Kingdom,Growth,Luca Serra,Inbound Demo,16964.75,15398.21,0.0923,1283.18,71.9,FALSE,
DEAL-000924-00,ACC 000924,PossiblePage Account 0924,Original,,2025-01-31,2025-02-17,Education,201-1000,Italy,Starter,Elena Costa,Webinar,4581.17,4119.46,0.1008,343.29,71.0,FALSE,
DEAL-000925-00,ACC-000925,PossiblePage Account 0925,Original,,2025-02-12,2025-03-12,Retail,11-50,United Kingdom,Starter,Elena Costa,Webinar,5792.69,5318.52,0.0819,443.21,96.2,FALSE,
DEAL-000925-01, ACC-000925 ,PossiblePage Account 0925,Correction,SalesOps value correction,2025-02-15,2025-03-12,Retail,11-50,United Kingdom,Starter,Elena Costa,Webinar,5815.53,5073.56,0.1941,422.8,96.2,FALSE,
DEAL-000926-00,ACC-000926,PossiblePage Account 0926,Original,,2025-04-28,2025-05-01,Financial Services,201-1000,Spain,Starter,Elena Costa,Paid Search,7663.42,6830.19,0.1087,569.18,59.4,TRUE,Beta checkout
DEAL-000927-00,ACC-000927,PossiblePage Account 0927,Original,,2025-09-23,2025-10-11,Manufacturing,11-50,Italy,Growth,Luca Serra,Outbound,24358.13,20997.7,0.138,1749.81,95.7,FALSE,
DEAL-000928-00,acc-000928,PossiblePage Account 0928,Original,,2025-01-27,2025-02-14,Professional Services,51-200,United Kingdom,Scale,Elena Costa,Webinar,31254.65,26398.61,0.1554,2199.88,51.5,TRUE,Advanced integrations
DEAL-000929-00,ACC-000929,PossiblePage Account 0929,Original,,2025-01-01,2025-01-16,Real Estate,51-200,Germany,Starter,Riccardo Leone,Outbound,8157.07,6910.46,0.1528,575.87,65.6,FALSE,
DEAL-000930-00,ACC-000930,PossiblePage Account 0930,Original,,2025-11-09,2025-11-21,Software,51-200,Italy,Growth,Riccardo Leone,Webinar,13209.51,10992.32,0.1678,916.03,50.5,TRUE,Dynamic forms
DEAL-000931-00,acc-000931,PossiblePage Account 0931,Original,,2025-01-06,2025-01-08,Software,1-10,Italy,Growth,Giulia Neri,Paid Search,25906.26,24338.72,0.0605,2028.23,66.1,TRUE,Beta checkout
DEAL-000932-00,ACC-000932,PossiblePage Account 0932,Original,,2025-06-06,2025-06-27,Education,201-1000,Italy,Growth,Elena Costa,Inbound Demo,18664.7,15677.02,0.1601,1306.42,28.6,TRUE,Beta checkout
DEAL-000933-00,ACC 000933,PossiblePage Account 0933,Original,,2025-04-01,2025-04-15,Hospitality,11-50,United Kingdom,Scale,Marta Fabbri,Inbound Demo,47254.18,45907.04,0.0285,3825.59,73.0,FALSE,
DEAL-000934-00,ACC-000934,PossiblePage Account 0934,Original,,2025-06-07,2025-06-28,Education,51-200,Italy,Growth,Luca Serra,Webinar,17146.95,16028.97,0.0652,1335.75,83.7,FALSE,
DEAL-000935-00,ACC-000935,PossiblePage Account 0935,Original,,2025-08-22,2025-08-29,Nonprofit,11-50,Italy,Starter,Elena Costa,Outbound,2658.58,2223.43,0.1637,185.29,62.5,FALSE,
DEAL-000936-00,acc-000936,PossiblePage Account 0936,Original,,2025-06-02,2025-06-03,Manufacturing,51-200,Italy,Starter,Elena Costa,Outbound,4186.11,3759.61,0.1019,313.3,68.5,FALSE,
DEAL-000937-00, ACC-000937 ,PossiblePage Account 0937,Original,,2025-11-17,2025-11-21,Software,201-1000,Germany,Scale,Arianna Galli,Inbound Demo,69724.13,60335.21,0.1347,5027.93,70.0,FALSE,
DEAL-000938-00,ACC-000938,PossiblePage Account 0938,Original,,2025-09-23,2025-10-03,Retail,11-50,United Kingdom,Starter,Elena Costa,Referral,4251.77,3837.68,0.0974,319.81,43.1,FALSE,
DEAL-000938-01,ACC 000938,PossiblePage Account 0938,Correction,SalesOps value correction,2025-10-01,2025-10-03,Retail,11-50,United Kingdom,Starter,Elena Costa,Referral,4412.65,3990.29,0.1544,332.52,43.1,FALSE,
DEAL-000939-00,ACC-000939,PossiblePage Account 0939,Original,,2025-02-01,2025-02-10,Retail,1000+,Italy,Starter,Luca Serra,Inbound Demo,5757.85,5276.93,0.0835,439.74,62.2,FALSE,
DEAL-000940-00,acc-000940,PossiblePage Account 0940,Original,,2025-06-04,2025-06-10,Professional Services,51-200,Netherlands,Growth,Pietro Mancini,Webinar,14677.86,13733.73,0.0643,1144.48,71.0,FALSE,
DEAL-000941-00,acc-000941,PossiblePage Account 0941,Original,,2025-06-18,2025-07-08,Financial Services,11-50,Italy,Enterprise,Nina Poli,Inbound Demo,125196.82,101870.63,0.1863,8489.22,55.6,TRUE,Advanced integrations
