health_account_key,month,nps,csat,health_score,churn_flag,churn_reason,customer_success_owner
 ACC-000792 ,2025-08-01,18,3.2,64.8,FALSE,,CS Team B
acc-000792,2025-09-01,-21,3.1,50.3,FALSE,,CS Team A
ACC-000792,2025-10-01,-13,3.4,50.4,FALSE,,CS Team A
ACC-000792,2025-11-01,9,3.6,56.6,FALSE,,CS Team C
ACC-000792,2025-12-01,-25,3.7,51.4,TRUE,Low product fit,CS Team C
ACC-000793,2025-01-01,-22,2.3,35.6,FALSE,,CS Team A
ACC 000793,2025-02-01,-30,2.6,29.7,FALSE,,CS Team C
ACC-000793,2025-03-01,-18,3.4,42.8,FALSE,,CS Team A
acc-000793,2025-04-01,-9,2.7,33.8,FALSE,,CS Team B
ACC-000793,2025-05-01,-34,2.9,32.9,FALSE,,CS Team C
ACC-000793,2025-06-01,-19,2.1,28.5,FALSE,,CS Team B
acc-000793,2025-07-01,-20,3.0,30.2,FALSE,,CS Team B
acc-000793,2025-08-01,-43,1.7,31.0,FALSE,,CS Team B
ACC 000793,2025-09-01,-14,1.9,31.9,FALSE,,CS Team A
ACC-000793,2025-10-01,-29,2.3,25.2,FALSE,,CS Team A
 ACC-000793 ,2025-11-01,-37,2.0,31.1,FALSE,,Strategic CS
ACC-000793,2025-12-01,-58,1.9,19.3,FALSE,,CS Team C
 ACC-000794 ,2025-01-01,29,3.5,67.3,FALSE,,CS Team B
acc-000794,2025-02-01,16,4.3,68.3,FALSE,,CS Team B
ACC-000794,2025-03-01,19,3.6,72.0,FALSE,,CS Team A
ACC-000794,2025-04-01,19,2.8,69.6,FALSE,,CS Team B
ACC-000794,2025-05-01,40,3.5,71.3,FALSE,,CS Team C
ACC 000794,2025-06-01,61,4.5,74.0,FALSE,,CS Team A
acc-000794,2025-07-01,58,4.9,73.3,FALSE,,CS Team A
ACC-000794,2025-08-01,65,4.3,77.3,FALSE,,CS Team A
ACC 000794,2025-09-01,11,4.0,69.7,FALSE,,CS Team C
ACC 000794,2025-10-01,-7,4.4,70.4,FALSE,,CS Team A
ACC-000794,2025-11-01,60,4.7,81.6,FALSE,,CS Team A
acc-000794,2025-12-01,39,3.5,65.5,FALSE,,CS Team C
ACC 000795,2025-01-01,12,2.9,50.5,FALSE,,CS Team B
acc-000795,2025-02-01,-10,2.9,51.2,FALSE,,CS Team A
ACC-000795,2025-03-01,25,3.4,52.2,FALSE,,CS Team B
acc-000795,2025-04-01,5,3.6,49.4,FALSE,,CS Team B
 ACC-000795 ,2025-05-01,7,3.9,51.0,FALSE,,CS Team A
acc-000795,2025-06-01,-35,2.6,44.0,FALSE,,CS Team A
ACC 000795,2025-07-01,-19,3.4,40.5,FALSE,,CS Team B
acc-000795,2025-08-01,5,2.3,44.3,FALSE,,CS Team A
ACC-000795,2025-09-01,15,3.0,51.2,FALSE,,CS Team B
ACC-000795,2025-10-01,-24,3.4,37.6,FALSE,,CS Team A
 ACC-000795 ,2025-11-01,-6,2.7,41.2,FALSE,,CS Team C
 ACC-000795 ,2025-12-01,-25,2.4,38.0,FALSE,,CS Team B
ACC 000796,2025-01-01,-3,2.9,54.7,FALSE,,CS Team B
ACC 000796,2025-02-01,34,3.4,57.2,FALSE,,CS Team B
ACC-000796,2025-03-01,-11,2.9,46.8,FALSE,,CS Team B
ACC 000796,2025-04-01,18,3.3,50.1,FALSE,,Strategic CS
ACC 000796,2025-05-01,30,2.6,49.2,FALSE,,CS Team C
ACC-000796,2025-06-01,-1,3.0,44.7,FALSE,,CS Team A
ACC-000796,2025-07-01,-26,2.4,49.7,FALSE,,CS Team B
ACC-000796,2025-08-01,-20,3.5,48.8,FALSE,,CS Team B
ACC-000796,2025-09-01,-20,2.6,38.2,FALSE,,CS Team A
 ACC-000796 ,2025-10-01,7,3.4,44.5,FALSE,,CS Team B
ACC 000796,2025-11-01,-14,2.5,31.4,FALSE,,CS Team A
 ACC-000796 ,2025-12-01,-2,2.5,38.6,FALSE,,CS Team A
acc-000797,2025-01-01,41,4.0,80.2,FALSE,,CS Team A
ACC-000797,2025-02-01,47,3.5,80.1,FALSE,,CS Team A
 ACC-000797 ,2025-03-01,38,4.8,78.1,FALSE,,CS Team B
acc-000797,2025-04-01,13,3.5,71.1,FALSE,,CS Team B
ACC-000797,2025-05-01,80,3.9,85.4,FALSE,,CS Team A
acc-000797,2025-06-01,26,3.8,70.5,FALSE,,CS Team A
 ACC-000797 ,2025-07-01,50,4.6,76.1,FALSE,,CS Team A
 ACC-000797 ,2025-08-01,66,4.2,82.4,FALSE,,CS Team A
acc-000797,2025-09-01,5,4.2,74.8,FALSE,,CS Team A
ACC-000797,2025-10-01,37,4.4,71.7,FALSE,,CS Team B
ACC 000797,2025-11-01,47,4.7,80.1,FALSE,,CS Team B
ACC-000797,2025-12-01,25,4.4,75.9,FALSE,,CS Team B
ACC-000798,2025-01-01,-18,2.9,33.5,FALSE,,CS Team A
 ACC-000798 ,2025-02-01,-26,2.7,39.9,FALSE,,CS Team B
ACC 000798,2025-03-01,-74,2.8,33.5,FALSE,,Strategic CS
ACC-000798,2025-04-01,-35,2.7,29.4,FALSE,,CS Team B
ACC 000798,2025-05-01,-22,2.1,26.0,FALSE,,CS Team C
ACC 000798,2025-06-01,-76,1.6,24.2,FALSE,,CS Team B
ACC 000798,2025-07-01,-51,2.0,23.8,FALSE,,CS Team A
 ACC-000798 ,2025-08-01,-49,2.6,27.7,FALSE,,CS Team B
ACC 000798,2025-09-01,-45,1.8,28.2,FALSE,,CS Team B
ACC 000798,2025-10-01,-77,2.4,26.9,FALSE,,CS Team A
ACC-000798,2025-11-01,-25,2.2,27.8,FALSE,,CS Team A
acc-000798,2025-12-01,-60,1.4,20.7,FALSE,,CS Team C
ACC-000799,2025-01-01,88,4.4,93.9,FALSE,,Strategic CS
ACC 000799,2025-02-01,62,4.7,86.1,FALSE,,CS Team A
acc-000799,2025-03-01,43,3.9,79.2,FALSE,,CS Team C
acc-000799,2025-04-01,23,3.8,89.3,FALSE,,CS Team C
ACC-000799,2025-05-01,69,5,91.2,FALSE,,CS Team B
ACC-000799,2025-06-01,74,4.6,85.6,FALSE,,CS Team C
ACC-000799,2025-07-01,72,4.3,92.2,FALSE,,CS Team B
 ACC-000799 ,2025-08-01,70,4.2,89.8,FALSE,,CS Team C
acc-000799,2025-09-01,43,4.5,79.4,FALSE,,CS Team C
acc-000799,2025-10-01,67,4.5,90.0,FALSE,,CS Team B
 ACC-000799 ,2025-11-01,63,3.6,75.3,FALSE,,CS Team A
ACC 000799,2025-12-01,32,5,91.0,FALSE,,CS Team A
acc-000800,2025-01-01,34,3.0,61.2,FALSE,,CS Team A
ACC-000800,2025-02-01,31,3.3,67.3,FALSE,,CS Team B
ACC-000800,2025-03-01,21,3.1,52.7,FALSE,,CS Team B
acc-000800,2025-04-01,35,4.0,65.2,FALSE,,CS Team B
ACC 000800,2025-05-01,34,3.8,66.0,FALSE,,CS Team B
ACC-000800,2025-06-01,11,3.5,64.7,FALSE,,CS Team B
ACC 000800,2025-07-01,21,4.0,61.1,FALSE,,CS Team C
ACC-000800,2025-08-01,-12,2.9,53.5,FALSE,,CS Team B
ACC-000800,2025-09-01,-21,3.9,56.4,FALSE,,CS Team A
acc-000800,2025-10-01,34,3.9,53.4,FALSE,,CS Team B
ACC-000800,2025-11-01,21,3.0,58.8,FALSE,,CS Team A
ACC-000800,2025-12-01,9,3.2,58.7,FALSE,,CS Team A
ACC-000801,2025-01-01,-21,2.3,34.0,FALSE,,Strategic CS
ACC-000801,2025-02-01,-39,1.9,27.6,FALSE,,CS Team C
ACC 000801,2025-03-01,-44,2.9,31.7,FALSE,,CS Team C
ACC-000801,2025-04-01,-31,2.0,22.3,FALSE,,CS Team B
ACC-000801,2025-05-01,-21,2.6,32.3,FALSE,,CS Team A
ACC-000801,2025-06-01,-25,2.4,27.0,FALSE,,CS Team C
 ACC-000801 ,2025-07-01,-44,1.9,33.2,FALSE,,CS Team C
ACC-000801,2025-08-01,-71,1.7,13.9,FALSE,,CS Team C
ACC 000801,2025-09-01,-26,1.7,21.0,FALSE,,CS Team C
ACC-000801,2025-10-01,10,2.6,29.5,FALSE,,CS Team A
 ACC-000801 ,2025-11-01,-27,1.4,18.6,FALSE,,CS Team C
ACC-000801,2025-12-01,-67,1.3,18.0,FALSE,,CS Team A
 ACC-000802 ,2025-01-01,53,4.0,70.2,FALSE,,CS Team B
ACC-000802,2025-02-01,36,3.9,72.1,FALSE,,CS Team B
ACC-000802,2025-03-01,65,4.5,85.4,FALSE,,CS Team A
 ACC-000802 ,2025-04-01,37,4.6,74.3,FALSE,,Strategic CS
 ACC-000802 ,2025-05-01,42,4.9,77.4,FALSE,,CS Team C
acc-000802,2025-06-01,24,4.1,77.5,FALSE,,CS Team C
ACC 000802,2025-07-01,78,3.9,79.1,FALSE,,CS Team A
acc-000802,2025-08-01,0,3.9,66.9,FALSE,,Strategic CS
ACC 000802,2025-09-01,32,3.5,75.6,FALSE,,CS Team C
ACC-000802,2025-10-01,32,3.7,71.3,FALSE,,CS Team C
ACC-000802,2025-11-01,45,4.2,82.3,FALSE,,CS Team A
ACC-000802,2025-12-01,1,4.6,73.2,FALSE,,CS Team A
ACC-000803,2025-01-01,-22,3.9,53.3,FALSE,,CS Team B
ACC-000803,2025-02-01,15,3.0,55.1,FALSE,,CS Team B
ACC-000803,2025-03-01,-4,3.0,55.2,FALSE,,CS Team B
ACC 000803,2025-04-01,44,3.0,58.3,FALSE,,CS Team A
ACC 000803,2025-05-01,25,2.3,51.9,FALSE,,CS Team B
acc-000803,2025-06-01,17,2.0,54.0,FALSE,,CS Team B
acc-000803,2025-07-01,-6,2.9,42.8,FALSE,,CS Team A
ACC-000803,2025-08-01,-8,3.1,53.5,FALSE,,CS Team C
acc-000803,2025-09-01,13,2.9,50.5,FALSE,,CS Team C
 ACC-000803 ,2025-10-01,4,2.5,49.3,FALSE,,CS Team A
 ACC-000803 ,2025-11-01,-25,3.8,48.1,FALSE,,CS Team C
ACC-000803,2025-12-01,-64,1.9,42.5,FALSE,,CS Team C
ACC-000804,2025-01-01,58,4.2,90.9,FALSE,,CS Team A
acc-000804,2025-02-01,77,4.0,88.8,FALSE,,CS Team A
 ACC-000804 ,2025-03-01,52,4.6,90.2,FALSE,,CS Team B
ACC-000804,2025-04-01,90,4.2,88.3,FALSE,,CS Team B
ACC 000804,2025-05-01,52,5,94.4,FALSE,,CS Team B
acc-000804,2025-06-01,79,4.8,93.2,FALSE,,CS Team B
acc-000804,2025-07-01,18,5,90.3,FALSE,,CS Team C
ACC 000804,2025-08-01,76,3.8,91.6,FALSE,,CS Team C
ACC-000804,2025-09-01,33,5,91.8,FALSE,,CS Team A
ACC-000804,2025-10-01,46,4.9,96.2,FALSE,,CS Team B
acc-000804,2025-11-01,64,5,92.8,FALSE,,CS Team C
ACC-000804,2025-12-01,69,5,100,FALSE,,Strategic CS
ACC-000805,2025-01-01,55,4.9,76.9,FALSE,,CS Team A
ACC-000805,2025-02-01,-13,4.0,69.9,FALSE,,Strategic CS
ACC 000805,2025-03-01,68,4.9,75.0,FALSE,,CS Team B
ACC-000805,2025-04-01,59,4.8,81.1,FALSE,,CS Team C
ACC-000805,2025-05-01,38,4.1,71.2,FALSE,,CS Team A
 ACC-000805 ,2025-06-01,49,4.0,74.8,FALSE,,CS Team C
ACC-000805,2025-07-01,43,3.5,74.3,FALSE,,CS Team B
 ACC-000805 ,2025-08-01,62,3.7,78.7,FALSE,,CS Team A
ACC 000805,2025-09-01,57,4.2,73.2,FALSE,,Strategic CS
acc-000805,2025-10-01,36,3.6,80.4,FALSE,,CS Team C
ACC-000805,2025-11-01,22,2.9,72.5,FALSE,,CS Team A
 ACC-000805 ,2025-12-01,56,4.6,72.2,FALSE,,Strategic CS
ACC-000806,2025-01-01,34,5,75.1,FALSE,,CS Team A
ACC-000806,2025-02-01,21,3.8,74.3,FALSE,,CS Team C
acc-000806,2025-03-01,43,3.7,83.3,FALSE,,CS Team A
ACC-000806,2025-04-01,53,5,80.4,FALSE,,CS Team B
ACC-000806,2025-05-01,21,3.9,71.8,FALSE,,CS Team B
ACC 000806,2025-06-01,69,4.3,82.2,FALSE,,CS Team B
ACC-000806,2025-07-01,26,3.9,73.4,FALSE,,CS Team A
acc-000806,2025-08-01,30,4.5,82.8,FALSE,,CS Team C
ACC 000806,2025-09-01,28,4.7,83.2,FALSE,,CS Team B
ACC 000806,2025-10-01,59,4.8,80.1,FALSE,,CS Team C
ACC-000806,2025-11-01,63,3.4,75.7,FALSE,,CS Team A
ACC-000806,2025-12-01,58,4.3,75.8,FALSE,,CS Team A
ACC 000807,2025-01-01,19,4.0,72.6,FALSE,,CS Team B
ACC-000807,2025-02-01,18,4.8,76.3,FALSE,,CS Team C
ACC-000807,2025-03-01,36,4.8,81.0,FALSE,,CS Team B
ACC-000807,2025-04-01,37,3.3,65.0,FALSE,,CS Team C
acc-000807,2025-05-01,52,3.7,65.6,FALSE,,CS Team B
 ACC-000807 ,2025-06-01,12,3.3,58.6,FALSE,,CS Team B
 ACC-000807 ,2025-07-01,-24,3.4,63.3,FALSE,,CS Team A
ACC-000807,2025-08-01,-15,2.9,61.9,FALSE,,CS Team A
ACC-000807,2025-09-01,50,3.8,65.9,FALSE,,CS Team C
ACC-000807,2025-10-01,48,3.5,64.0,FALSE,,CS Team B
ACC-000807,2025-11-01,15,3.2,52.7,FALSE,,CS Team C
ACC-000807,2025-12-01,7,2.8,58.8,FALSE,,CS Team B
ACC-000808,2025-01-01,67,4.8,86.0,FALSE,,CS Team A
ACC 000808,2025-02-01,75,5,92.1,FALSE,,CS Team B
ACC-000808,2025-03-01,56,3.9,80.1,FALSE,,CS Team C
acc-000808,2025-04-01,92,3.7,92.1,FALSE,,CS Team B
ACC-000808,2025-05-01,71,4.6,82.9,TRUE,Too many support issues,CS Team B
ACC-000808,2025-06-01,-62,1.5,10.5,FALSE,,CS Team B
ACC 000808,2025-07-01,-68,1,3.6,FALSE,,CS Team A
ACC-000808,2025-08-01,-77,1.9,9.0,FALSE,,CS Team A
ACC 000808,2025-09-01,-63,2.1,10.6,FALSE,,CS Team C
ACC-000808,2025-10-01,-100,1,0.7,FALSE,,CS Team C
 ACC-000808 ,2025-11-01,-46,1.2,14.0,FALSE,,CS Team B
 ACC-000808 ,2025-12-01,-86,1,0.3,FALSE,,CS Team B
acc-000809,2025-01-01,71,5.0,81.9,FALSE,,CS Team C
ACC-000809,2025-02-01,67,4.0,88.9,FALSE,,CS Team B
ACC-000809,2025-03-01,36,4.1,82.2,FALSE,,CS Team A
ACC-000809,2025-04-01,63,4.6,91.5,FALSE,,CS Team A
ACC-000809,2025-05-01,54,5,89.7,FALSE,,CS Team B
ACC-000809,2025-06-01,81,4.4,97.4,FALSE,,CS Team B
 ACC-000809 ,2025-07-01,81,5,100,FALSE,,CS Team C
ACC-000809,2025-08-01,67,4.6,95.2,FALSE,,CS Team B
ACC-000809,2025-09-01,86,3.9,90.1,FALSE,,CS Team B
acc-000809,2025-10-01,45,4.7,87.4,FALSE,,CS Team C
acc-000809,2025-11-01,56,4.5,90.6,FALSE,,Strategic CS
ACC-000809,2025-12-01,51,5,95.9,FALSE,,CS Team B
acc-000810,2025-01-01,55,3.9,90.4,FALSE,,Strategic CS
ACC 000810,2025-02-01,65,4.5,90.1,FALSE,,CS Team B
ACC-000810,2025-03-01,56,5,92.4,FALSE,,CS Team B
ACC-000810,2025-04-01,14,4.4,84.8,FALSE,,CS Team C
ACC-000810,2025-05-01,38,5,86.9,FALSE,,Strategic CS
ACC-000810,2025-06-01,71,5,89.3,FALSE,,CS Team C
ACC 000810,2025-07-01,56,4.8,82.8,FALSE,,CS Team A
ACC-000810,2025-08-01,93,5,85.7,FALSE,,CS Team B
ACC-000810,2025-09-01,86,4.7,95.2,FALSE,,CS Team C
ACC 000810,2025-10-01,50,5,84.7,FALSE,,CS Team A
acc-000810,2025-11-01,79,4.1,92.2,FALSE,,CS Team B
 ACC-000810 ,2025-12-01,90,4.6,90.6,FALSE,,CS Team B
 ACC-000811 ,2025-01-01,76,5,89.7,FALSE,,CS Team B
acc-000811,2025-02-01,63,5,90.3,FALSE,,CS Team B
ACC-000811,2025-03-01,44,4.7,73.5,FALSE,,CS Team B
ACC 000811,2025-04-01,70,4.3,84.3,FALSE,,CS Team B
acc-000811,2025-05-01,32,3.6,76.8,FALSE,,CS Team A
acc-000811,2025-06-01,62,4.6,85.8,FALSE,,CS Team A
ACC 000811,2025-07-01,89,5,89.4,FALSE,,CS Team C
ACC-000811,2025-08-01,85,5,96.8,FALSE,,CS Team A
ACC 000811,2025-09-01,93,4.2,84.1,FALSE,,CS Team B
acc-000811,2025-10-01,66,4.2,82.5,FALSE,,CS Team A
 ACC-000811 ,2025-11-01,47,3.7,82.6,FALSE,,CS Team A
ACC-000811,2025-12-01,70,4.9,92.1,FALSE,,CS Team A
ACC-000812,2025-01-01,96,4.6,100,FALSE,,CS Team A
ACC 000812,2025-02-01,63,4.2,94.3,FALSE,,CS Team A
 ACC-000812 ,2025-03-01,67,4.9,96.6,FALSE,,Strategic CS
ACC-000812,2025-04-01,84,4.3,98.4,FALSE,,CS Team A
ACC-000812,2025-05-01,87,4.7,99.9,FALSE,,CS Team B
ACC-000812,2025-06-01,81,5,100,FALSE,,Strategic CS
acc-000812,2025-07-01,69,4.9,100,FALSE,,CS Team B
ACC 000812,2025-08-01,88,4.8,100,FALSE,,CS Team B
ACC-000812,2025-09-01,100,4.9,100,FALSE,,CS Team A
ACC-000812,2025-10-01,74,4.7,100,FALSE,,CS Team B
 ACC-000812 ,2025-11-01,100,5,100,FALSE,,CS Team C
ACC-000812,2025-12-01,79,6.7,100,FALSE,,CS Team B
ACC-000813,2025-01-01,71,4.0,76.0,FALSE,,CS Team B
ACC-000813,2025-02-01,52,4.7,80.6,FALSE,,CS Team A
ACC-000813,2025-03-01,77,4.4,85.8,FALSE,,CS Team C
 ACC-000813 ,2025-04-01,37,4.2,77.7,FALSE,,CS Team A
ACC-000813,2025-05-01,54,4.3,89.9,FALSE,,Strategic CS
acc-000813,2025-06-01,80,4.5,86.0,FALSE,,CS Team A
ACC-000813,2025-07-01,68,3.8,82.6,FALSE,,CS Team C
 ACC-000813 ,2025-08-01,75,5,94.9,FALSE,,CS Team A
ACC-000813,2025-09-01,46,3.8,80.4,FALSE,,Strategic CS
ACC-000813,2025-10-01,52,4.3,86.9,FALSE,,CS Team A
acc-000813,2025-11-01,53,4.8,86.1,FALSE,,CS Team A
ACC 000813,2025-12-01,67,4.0,80.8,FALSE,,CS Team B
ACC 000814,2025-01-01,26,2.9,59.3,FALSE,,CS Team C
ACC-000814,2025-02-01,2,4.2,68.2,FALSE,,CS Team C
 ACC-000814 ,2025-03-01,25,2.8,64.0,FALSE,,CS Team C
 ACC-000814 ,2025-04-01,21,3.2,66.7,FALSE,,CS Team C
ACC-000814,2025-05-01,26,3.2,64.2,FALSE,,Strategic CS
ACC-000814,2025-06-01,0,3.7,59.9,FALSE,,CS Team A
ACC-000814,2025-07-01,-9,3.2,66.2,FALSE,,CS Team B
ACC-000814,2025-08-01,9,2.7,57.6,FALSE,,CS Team A
acc-000814,2025-09-01,12,3.2,64.2,FALSE,,CS Team C
ACC-000814,2025-10-01,26,3.3,65.4,FALSE,,CS Team A
ACC-000814,2025-11-01,9,3.3,69.6,FALSE,,Strategic CS
ACC 000814,2025-12-01,37,3.8,69.2,FALSE,,CS Team A
ACC-000815,2025-01-01,53,4.6,75.7,FALSE,,CS Team A
ACC-000815,2025-02-01,33,3.8,87.7,FALSE,,CS Team A
ACC-000815,2025-03-01,0,4.3,75.4,FALSE,,Strategic CS
ACC-000815,2025-04-01,74,4.2,90.9,FALSE,,CS Team C
ACC-000815,2025-05-01,70,5.0,88.6,FALSE,,CS Team B
ACC-000815,2025-06-01,69,5,93.8,FALSE,,CS Team C
ACC-000815,2025-07-01,53,4.8,84.4,FALSE,,CS Team A
 ACC-000815 ,2025-08-01,85,4.7,91.1,FALSE,,CS Team A
ACC-000815,2025-09-01,73,4.8,93.4,FALSE,,Strategic CS
ACC 000815,2025-10-01,61,4.5,90.5,FALSE,,CS Team A
ACC-000815,2025-11-01,56,4.8,81.5,FALSE,,Strategic CS
ACC 000815,2025-12-01,22,4.0,83.5,FALSE,,CS Team A
 ACC-000816 ,2025-01-01,20,2.7,57.6,FALSE,,CS Team A
ACC-000816,2025-02-01,-13,2.6,45.9,FALSE,,CS Team B
ACC-000816,2025-03-01,7,3.6,60.9,FALSE,,CS Team A
ACC-000816,2025-04-01,-15,3.6,52.1,FALSE,,CS Team A
ACC-000816,2025-05-01,-7,3.8,63.1,FALSE,,CS Team A
ACC 000816,2025-06-01,34,3.6,62.1,FALSE,,CS Team B
ACC-000816,2025-07-01,24,3.0,63.8,FALSE,,CS Team C
acc-000816,2025-08-01,15,2.6,59.0,FALSE,,CS Team A
acc-000816,2025-09-01,14,3.1,64.5,FALSE,,CS Team B
ACC 000816,2025-10-01,37,4.2,60.2,FALSE,,CS Team C
ACC-000816,2025-11-01,19,4.1,63.5,FALSE,,CS Team A
acc-000816,2025-12-01,34,3.3,62.4,FALSE,,CS Team B
ACC-000817,2025-01-01,52,4.5,87.2,FALSE,,CS Team A
 ACC-000817 ,2025-02-01,39,4.9,93.4,FALSE,,CS Team B
ACC 000817,2025-03-01,38,4.9,89.3,FALSE,,Strategic CS
ACC 000817,2025-04-01,72,4.9,95.7,FALSE,,CS Team B
ACC 000817,2025-05-01,74,5,94.1,FALSE,,CS Team A
 ACC-000817 ,2025-06-01,73,4.4,89.6,FALSE,,CS Team B
ACC-000817,2025-07-01,68,5,96.0,FALSE,,CS Team C
acc-000817,2025-08-01,100,4.4,91.0,FALSE,,CS Team C
ACC 000817,2025-09-01,68,4.4,94.2,FALSE,,CS Team A
acc-000817,2025-10-01,82,4.5,100,FALSE,,CS Team A
ACC-000817,2025-11-01,94,4.9,90.7,FALSE,,CS Team B
 ACC-000817 ,2025-12-01,70,5,92.9,FALSE,,CS Team B
ACC-000818,2025-01-01,-69,2.4,35.6,FALSE,,CS Team B
ACC-000818,2025-02-01,-34,6.7,27.8,FALSE,,CS Team B
ACC-000818,2025-03-01,-7,2.7,35.3,FALSE,,CS Team A
ACC-000818,2025-04-01,-18,1.8,32.8,FALSE,,CS Team C
ACC-000818,2025-05-01,-25,3.3,35.6,FALSE,,CS Team C
ACC-000818,2025-06-01,-64,1.7,22.7,FALSE,,CS Team A
 ACC-000818 ,2025-07-01,-69,1.6,20.5,FALSE,,CS Team A
 ACC-000818 ,2025-08-01,-44,3.1,39.1,FALSE,,CS Team B
ACC-000818,2025-09-01,-66,2.5,28.0,FALSE,,CS Team A
 ACC-000818 ,2025-10-01,-40,2.7,23.1,FALSE,,CS Team B
ACC-000818,2025-11-01,-16,1.8,24.8,FALSE,,CS Team C
acc-000818,2025-12-01,-95,1.8,15.7,FALSE,,CS Team C
ACC 000819,2025-01-01,49,3.6,64.9,FALSE,,CS Team A
ACC 000819,2025-02-01,39,3.9,66.8,FALSE,,CS Team A
ACC 000819,2025-03-01,8,2.9,54.1,FALSE,,CS Team A
ACC-000819,2025-04-01,-1,3.9,63.8,FALSE,,CS Team B
ACC 000819,2025-05-01,7,4.1,62.0,FALSE,,CS Team C
 ACC-000819 ,2025-06-01,9,3.9,67.5,FALSE,,CS Team C
ACC-000819,2025-07-01,38,2.8,64.0,FALSE,,CS Team A
acc-000819,2025-08-01,22,2.4,61.6,FALSE,,CS Team A
ACC-000819,2025-09-01,15,4.3,69.9,FALSE,,CS Team B
ACC-000819,2025-10-01,28,3.8,73.2,FALSE,,Strategic CS
ACC-000819,2025-11-01,13,4.3,58.8,FALSE,,CS Team B
acc-000819,2025-12-01,36,4.2,71.8,FALSE,,CS Team A
acc-000820,2025-01-01,35,4.0,75.8,FALSE,,CS Team C
ACC-000820,2025-02-01,-1,3.8,70.1,FALSE,,CS Team A
acc-000820,2025-03-01,57,3.9,68.1,FALSE,,CS Team B
ACC-000820,2025-04-01,60,3.7,78.9,FALSE,,CS Team B
ACC-000820,2025-05-01,70,4.8,85.4,FALSE,,CS Team C
acc-000820,2025-06-01,40,4.3,74.1,FALSE,,CS Team A
ACC-000820,2025-07-01,59,4.6,84.3,FALSE,,CS Team A
acc-000820,2025-08-01,37,4.1,75.3,FALSE,,CS Team B
acc-000820,2025-09-01,27,4.0,85.0,FALSE,,CS Team A
ACC-000820,2025-10-01,56,5.0,84.1,FALSE,,CS Team A
acc-000820,2025-11-01,68,5,90.9,FALSE,,CS Team A
ACC 000820,2025-12-01,24,4.6,73.4,FALSE,,CS Team B
acc-000821,2025-01-01,26,3.9,66.0,FALSE,,CS Team A
ACC 000821,2025-02-01,-10,4.1,65.1,FALSE,,CS Team B
ACC-000821,2025-03-01,25,3.2,69.0,FALSE,,CS Team B
ACC 000821,2025-04-01,14,3.5,62.2,FALSE,,CS Team B
ACC 000821,2025-05-01,10,3.5,61.0,FALSE,,CS Team B
ACC-000821,2025-06-01,20,3.6,65.1,FALSE,,CS Team A
ACC-000821,2025-07-01,23,3.9,64.2,FALSE,,CS Team A
ACC-000821,2025-08-01,27,3.7,63.6,FALSE,,CS Team B
ACC-000821,2025-09-01,16,3.1,66.9,FALSE,,CS Team B
ACC 000821,2025-10-01,21,4.1,71.7,FALSE,,Strategic CS
 ACC-000821 ,2025-11-01,48,4.3,74.2,FALSE,,CS Team C
 ACC-000821 ,2025-12-01,25,3.9,64.1,FALSE,,CS Team A
 ACC-000822 ,2025-01-01,-4,2.6,44.7,FALSE,,CS Team A
ACC-000822,2025-02-01,-23,1.4,38.0,FALSE,,CS Team B
ACC-000822,2025-03-01,11,2.9,44.2,FALSE,,CS Team A
acc-000822,2025-04-01,-2,3.0,46.8,FALSE,,CS Team A
acc-000822,2025-05-01,3,2.5,49.6,FALSE,,CS Team B
ACC-000822,2025-06-01,7,2.9,37.7,FALSE,,CS Team C
ACC-000822,2025-07-01,-24,3.2,45.1,FALSE,,Strategic CS
 ACC-000822 ,2025-08-01,-63,2.4,36.6,FALSE,,CS Team A
 ACC-000822 ,2025-09-01,-13,2.4,34.6,FALSE,,CS Team A
ACC-000822,2025-10-01,-3,2.3,37.0,FALSE,,CS Team C
 ACC-000822 ,2025-11-01,6,3.3,45.4,FALSE,,CS Team A
acc-000822,2025-12-01,-31,1.7,31.4,FALSE,,CS Team B
ACC-000823,2025-01-01,45,4.7,83.5,FALSE,,CS Team A
ACC-000823,2025-02-01,64,3.9,80.1,FALSE,,CS Team C
ACC-000823,2025-03-01,55,4.2,89.0,FALSE,,CS Team C
acc-000823,2025-04-01,32,4.7,81.5,FALSE,,CS Team B
acc-000823,2025-05-01,70,4.2,79.2,FALSE,,CS Team B
ACC-000823,2025-06-01,77,4.8,81.8,FALSE,,CS Team A
ACC-000823,2025-07-01,32,4.5,87.2,FALSE,,CS Team A
ACC-000823,2025-08-01,81,4.7,87.1,FALSE,,CS Team A
ACC-000823,2025-09-01,38,4.5,87.5,FALSE,,CS Team A
 ACC-000823 ,2025-10-01,68,4.4,84.2,FALSE,,CS Team A
ACC 000823,2025-11-01,75,4.7,88.2,FALSE,,CS Team A
ACC-000823,2025-12-01,74,3.8,81.4,FALSE,,CS Team A
ACC-000824,2025-01-01,18,4.0,70.3,FALSE,,CS Team C
acc-000824,2025-02-01,22,4.3,69.2,FALSE,,CS Team B
ACC 000824,2025-03-01,68,4.1,70.2,FALSE,,CS Team A
ACC-000824,2025-04-01,49,3.9,67.1,FALSE,,CS Team B
 ACC-000824 ,2025-05-01,30,3.8,71.0,FALSE,,CS Team A
 ACC-000824 ,2025-06-01,12,3.0,62.1,FALSE,,CS Team A
