account_id,account_name,industry,employee_band,plan,sales_rep,acquisition_channel,close_date,contract_start_date,gross_contract_value_eur,contract_value_eur,discount_pct,discount_anomaly_flag,closed_mrr_eur,sales_fit_score,low_fit_flag,beta_feature_promised,beta_feature_category,product_record_present,onboarding_completed,activation_days,feature_adoption_rate,weekly_active_users,pages_published,ecommerce_enabled,support_ticket_count_90d,support_ticket_count_180d,avg_first_response_hours,avg_support_csat,latest_health_score,avg_nps_6m,avg_csat_6m,churned_90d,churned_180d,churned_12m,churn_reason,revenue_quality_risk_index,revenue_quality_segment
ACC-000888,PossiblePage Account 0888,Professional Services,201-1000,Growth,Sales Rep #8,Partner,2025-11-12,2025-11-19,12627.29,11626.29,0.0793,False,968.86,61.2,False,False,,True,True,15.0,0.6735,23,17,False,0,1,7.9,3.83,65.1,8.7,3.5,False,False,False,,19.2,Healthy
ACC-000889,PossiblePage Account 0889,Financial Services,201-1000,Growth,Sales Rep #6,Referral,2025-09-12,2025-10-11,17704.37,16623.41,0.0611,False,1385.28,81.4,False,False,,True,True,5.0,0.7765,40,12,False,1,2,6.12,5.0,88.3,44.5,4.2,False,False,False,,12.7,Healthy
ACC-000890,PossiblePage Account 0890,Professional Services,201-1000,Starter,Sales Rep #10,Webinar,2025-07-29,2025-08-13,5608.71,5321.31,0.0512,False,443.44,78.4,False,True,CRM sync,True,True,23.0,0.5775,15,10,False,0,1,10.92,3.13,47.2,-6.3,3.3,False,False,False,,31.5,Healthy
ACC-000891,PossiblePage Account 0891,Education,51-200,Growth,Sales Rep #6,Paid Search,2025-08-21,2025-08-30,14498.11,12230.21,0.1564,False,1019.18,52.3,True,True,Advanced integrations,True,True,30.0,0.3676,21,5,False,1,2,23.12,2.54,14.7,-31.8,2.1,False,False,True,Low product fit,49.7,Watchlist
ACC-000892,PossiblePage Account 0892,Software,201-1000,Starter,Sales Rep #10,Webinar,2025-08-05,2025-08-08,7122.46,5666.89,0.2044,False,472.24,54.8,True,True,CRM sync,True,False,44.0,0.0,3,4,False,1,2,25.08,2.77,0.8,-72.5,1.4,True,True,True,Low product fit,70.1,Risky
ACC-000893,PossiblePage Account 0893,Manufacturing,51-200,Starter,Sales Rep #1,Partner,2025-12-20,2025-12-21,8564.05,8367.35,0.023,False,697.28,63.5,False,False,,True,True,13.0,0.7704,15,20,False,0,0,,,80.2,40.8,3.9,False,False,False,,17.2,Healthy
ACC-000894,PossiblePage Account 0894,Professional Services,11-50,Starter,Sales Rep #6,Outbound,2025-02-01,2025-02-11,6151.19,5554.06,0.0971,False,462.84,78.0,False,False,,True,True,15.0,0.6748,20,9,False,1,2,7.17,4.08,91.2,57.8,4.8,False,False,False,,13.7,Healthy
ACC-000895,PossiblePage Account 0895,Professional Services,201-1000,Starter,Sales Rep #9,Outbound,2025-09-17,2025-10-11,5918.42,5161.22,0.1279,False,430.1,67.0,False,False,,True,True,1.0,0.7202,19,19,False,0,1,6.96,4.3,61.7,18.0,3.7,False,False,False,,16.8,Healthy
ACC-000896,PossiblePage Account 0896,Financial Services,11-50,Growth,Sales Rep #1,Outbound,2025-11-18,2025-12-06,9441.56,8250.91,0.1261,False,687.58,64.3,False,False,,True,True,15.0,0.6342,20,9,True,0,0,,,61.9,20.3,3.6,False,False,False,,21.1,Healthy
ACC-000897,PossiblePage Account 0897,Professional Services,11-50,Scale,Sales Rep #7,Outbound,2025-07-03,2025-07-30,37153.72,35400.82,0.0472,False,2950.07,74.4,False,False,,True,False,23.0,0.5591,25,17,False,1,1,9.39,3.88,14.4,-69.8,1.4,True,True,True,Budget cut,41.4,Watchlist
ACC-000898,PossiblePage Account 0898,Software,11-50,Starter,Sales Rep #8,Paid Search,2025-08-17,2025-09-13,5486.41,5004.75,0.0878,False,417.06,73.5,False,False,,True,True,9.0,0.6909,15,15,False,0,0,,,84.5,53.0,4.7,False,False,False,,14.5,Healthy
ACC-000899,PossiblePage Account 0899,Real Estate,51-200,Growth,Sales Rep #8,Outbound,2025-07-02,2025-07-10,10928.01,10359.0,0.0521,False,863.25,60.3,False,False,,True,True,17.0,0.5273,15,14,True,0,0,,,66.9,50.5,3.8,False,False,False,,22.8,Healthy
ACC-000900,PossiblePage Account 0900,Nonprofit,51-200,Growth,Sales Rep #5,Outbound,2025-06-09,2025-06-25,12387.39,11056.79,0.1074,False,921.4,79.3,False,True,Advanced integrations,True,False,23.0,0.5681,18,8,False,2,2,14.35,2.8,48.5,0.3,3.0,False,False,False,,37.3,Watchlist
ACC-000901,PossiblePage Account 0901,Manufacturing,1-10,Scale,Sales Rep #2,Webinar,2025-04-22,2025-04-23,28535.29,22893.68,0.1977,False,1907.81,43.1,True,True,AI page builder,True,True,25.0,0.1588,26,3,False,0,1,23.49,1.73,31.4,-29.3,2.4,False,False,False,,50.9,Watchlist
ACC-000902,PossiblePage Account 0902,Education,11-50,Starter,Sales Rep #10,Partner,2025-08-14,2025-09-11,4845.29,4442.6,0.0831,False,370.22,63.7,False,False,,True,True,8.0,0.7457,22,13,False,0,0,23.77,3.8,81.9,40.3,4.1,False,False,False,,18.2,Healthy
ACC-000903,PossiblePage Account 0903,Professional Services,51-200,Starter,Sales Rep #4,Outbound,2025-12-13,2025-12-27,7764.56,6979.88,0.1011,False,581.66,93.5,False,False,,True,True,3.0,1.0,24,14,False,0,0,,,87.9,76.3,4.3,False,False,False,,6.6,Healthy
ACC-000904,PossiblePage Account 0904,Professional Services,201-1000,Starter,Sales Rep #10,Partner,2025-07-29,2025-08-05,4821.98,4397.26,0.0881,False,366.44,76.3,False,False,,True,True,11.0,0.7097,20,18,False,1,2,11.4,2.88,81.8,64.2,4.3,False,False,False,,15.6,Healthy
ACC-000905,PossiblePage Account 0905,Healthcare,11-50,Growth,Sales Rep #7,Outbound,2025-07-16,2025-08-14,12756.83,11935.94,0.0643,False,994.66,93.3,False,False,,True,True,11.0,0.7831,25,13,True,1,2,3.2,4.0,94.9,80.0,4.8,False,False,False,,8.2,Healthy
ACC-000906,PossiblePage Account 0906,Hospitality,11-50,Starter,Sales Rep #3,Webinar,2025-01-27,2025-01-31,5736.32,4913.92,0.1434,False,409.49,46.6,True,True,Dynamic forms,True,True,33.0,0.2003,20,1,False,1,1,14.13,2.45,3.0,-71.2,1.3,False,True,True,Low product fit,66.5,Risky
ACC-000907,PossiblePage Account 0907,Software,1-10,Enterprise,Sales Rep #4,Partner,2025-10-11,2025-10-24,126975.03,113193.89,0.1085,False,9432.82,92.2,False,False,,True,True,15.0,0.8581,39,15,False,0,0,,,80.5,74.3,4.5,False,False,False,,8.6,Healthy
ACC-000908,PossiblePage Account 0908,Education,51-200,Enterprise,Sales Rep #1,Referral,2025-01-31,2025-02-14,98927.74,87018.88,0.1204,False,7251.57,71.7,False,False,,True,True,1.0,0.7906,32,15,False,0,0,,,76.4,37.7,3.8,False,False,False,,15.7,Healthy
ACC-000909,PossiblePage Account 0909,Manufacturing,51-200,Starter,Sales Rep #1,Paid Search,2025-01-01,2025-01-14,6923.14,5794.86,0.163,False,482.9,53.7,True,False,,True,True,22.0,0.6236,18,18,False,0,0,15.8,3.15,58.4,25.0,3.1,False,False,False,,24.5,Healthy
ACC-000910,PossiblePage Account 0910,Software,51-200,Scale,Sales Rep #5,Inbound Demo,2025-07-16,2025-07-21,28753.08,25751.17,0.1044,False,2145.93,73.0,False,False,,True,False,21.0,0.6859,38,13,False,0,0,,,72.6,43.3,4.0,False,False,False,,16.9,Healthy
ACC-000911,PossiblePage Account 0911,Financial Services,11-50,Starter,Sales Rep #7,Inbound Demo,2025-12-19,2026-01-10,3803.22,3595.85,0.0545,False,299.65,66.2,False,False,,True,True,9.0,0.4407,24,4,False,2,3,16.02,3.8,5.5,-69.7,1.4,False,True,True,Switched vendor,49.0,Watchlist
ACC-000912,PossiblePage Account 0912,Software,201-1000,Growth,Sales Rep #6,Outbound,2025-06-18,2025-07-12,19313.87,15364.7,0.2045,False,1280.39,46.2,True,False,,True,True,26.0,0.3442,21,8,False,0,0,13.07,3.95,38.9,-23.5,2.5,False,False,False,,32.6,Healthy
ACC-000913,PossiblePage Account 0913,Education,11-50,Growth,Sales Rep #4,Paid Search,2025-08-19,2025-09-14,15386.4,13469.86,0.1246,False,1122.49,86.5,False,False,,True,True,12.0,0.7886,20,11,True,0,0,,,89.9,40.2,4.4,False,False,False,,11.1,Healthy
ACC-000914,PossiblePage Account 0914,Retail,51-200,Growth,Sales Rep #4,Outbound,2025-06-10,2025-06-19,24477.67,20779.15,0.1511,False,1731.6,74.8,False,False,,True,True,15.0,0.8317,18,13,True,1,3,13.34,4.35,63.9,34.0,3.8,False,False,False,,16.6,Healthy
ACC-000915,PossiblePage Account 0915,Manufacturing,201-1000,Scale,Sales Rep #6,Referral,2025-09-11,2025-09-27,47990.31,42182.91,0.121,False,3515.24,71.1,False,False,,True,True,13.0,0.7025,33,15,False,0,0,,,81.8,51.0,4.0,False,False,False,,16.5,Healthy
ACC-000916,PossiblePage Account 0916,Hospitality,11-50,Starter,Sales Rep #2,Webinar,2025-10-15,2025-11-08,8630.62,7649.82,0.1136,True,637.49,26.7,True,False,,True,True,20.0,0.3386,16,3,False,1,2,14.76,3.3,30.2,-37.5,2.0,False,False,False,,41.0,Watchlist
ACC-000917,PossiblePage Account 0917,Software,51-200,Starter,Sales Rep #8,Inbound Demo,2025-03-16,2025-04-03,5372.38,4997.98,0.0697,False,416.5,83.8,False,False,,True,True,5.0,0.8251,25,9,False,1,3,11.1,3.48,100.0,81.5,4.8,False,False,False,,10.9,Healthy
ACC-000918,PossiblePage Account 0918,Retail,1000+,Growth,Sales Rep #3,Outbound,2025-05-22,2025-06-11,23655.89,21950.33,0.0721,False,1829.19,76.3,False,False,,True,True,9.0,0.6218,25,16,True,2,3,14.66,3.88,98.2,74.7,4.8,False,False,False,,18.6,Healthy
ACC-000919,PossiblePage Account 0919,Software,1-10,Starter,Sales Rep #10,Webinar,2025-11-22,2025-12-22,8841.88,7680.13,0.1314,False,640.01,88.6,False,False,,True,True,18.0,0.9968,27,16,False,1,1,4.63,4.37,94.9,70.3,4.7,False,False,False,,6.2,Healthy
ACC-000920,PossiblePage Account 0920,Retail,51-200,Starter,Sales Rep #1,Paid Search,2025-08-10,2025-08-16,8650.77,7856.46,0.0918,False,654.71,64.5,False,False,,True,True,9.0,0.4964,14,8,False,1,1,7.31,4.22,80.9,34.8,4.1,False,False,False,,21.1,Healthy
ACC-000921,PossiblePage Account 0921,Retail,51-200,Starter,Sales Rep #2,Inbound Demo,2025-10-18,2025-10-24,7753.29,6409.48,0.1733,False,534.12,53.7,True,True,CRM sync,True,False,48.0,0.2313,11,7,False,0,0,26.44,1.73,9.1,-64.2,1.3,True,True,True,Low product fit,64.4,Risky
ACC-000922,PossiblePage Account 0922,Software,1-10,Enterprise,Sales Rep #10,Inbound Demo,2025-05-13,2025-06-12,104069.51,95878.25,0.0787,False,7989.85,85.0,False,False,,True,True,26.0,0.809,30,15,False,0,0,,,86.8,63.3,4.2,False,False,False,,11.6,Healthy
ACC-000923,PossiblePage Account 0923,Retail,201-1000,Growth,Sales Rep #4,Inbound Demo,2025-08-22,2025-09-09,16964.75,15398.21,0.0923,False,1283.18,71.9,False,False,,False,False,,0.0,0,0,False,1,1,8.0,4.69,54.4,25.0,3.5,False,False,False,,30.8,Healthy
ACC-000924,PossiblePage Account 0924,Education,201-1000,Starter,Sales Rep #2,Webinar,2025-01-31,2025-02-17,4581.17,4119.46,0.1008,False,343.29,71.0,False,False,,True,True,12.0,0.678,21,22,False,0,1,11.07,3.87,79.8,54.3,4.2,False,False,False,,15.1,Healthy
ACC-000925,PossiblePage Account 0925,Retail,11-50,Starter,Sales Rep #2,Webinar,2025-02-15,2025-03-12,5815.53,5073.56,0.1276,True,422.8,96.2,False,False,,True,True,6.0,0.9505,26,15,False,3,5,6.96,4.1,90.8,71.5,4.8,False,False,False,,10.2,Healthy
ACC-000926,PossiblePage Account 0926,Financial Services,201-1000,Starter,Sales Rep #2,Paid Search,2025-04-28,2025-05-01,7663.42,6830.19,0.1087,False,569.18,59.4,False,True,Beta checkout,True,True,13.0,0.6553,33,17,False,1,3,12.9,3.28,45.8,-9.5,2.7,False,False,False,,38.3,Watchlist
ACC-000927,PossiblePage Account 0927,Manufacturing,11-50,Growth,Sales Rep #4,Outbound,2025-09-23,2025-10-11,24358.13,20997.7,0.138,False,1749.81,95.7,False,False,,True,True,12.0,0.8137,33,11,False,3,5,10.77,3.47,90.5,59.3,4.3,False,False,False,,14.4,Healthy
ACC-000928,PossiblePage Account 0928,Professional Services,51-200,Scale,Sales Rep #2,Webinar,2025-01-27,2025-02-14,31254.65,26398.61,0.1554,False,2199.88,51.5,True,True,Advanced integrations,True,True,37.0,0.0,8,4,False,0,1,23.55,1.9,7.9,-57.0,1.6,True,True,True,Low product fit,67.3,Risky
ACC-000929,PossiblePage Account 0929,Real Estate,51-200,Starter,Sales Rep #9,Outbound,2025-01-01,2025-01-16,8157.07,6910.46,0.1528,False,575.87,65.6,False,False,,True,True,15.0,0.7156,22,19,False,1,1,0.3,3.4,49.9,4.2,3.5,False,False,False,,19.4,Healthy
ACC-000930,PossiblePage Account 0930,Software,51-200,Growth,Sales Rep #9,Webinar,2025-11-09,2025-11-21,13209.51,10992.32,0.1678,False,916.03,50.5,True,True,Dynamic forms,True,False,35.0,0.2748,5,3,False,1,2,25.7,2.45,24.7,-17.8,2.5,False,False,False,,50.5,Watchlist
ACC-000931,PossiblePage Account 0931,Software,1-10,Growth,Sales Rep #3,Paid Search,2025-01-06,2025-01-08,25906.26,24338.72,0.0605,False,2028.23,66.1,False,True,Beta checkout,True,True,7.0,0.418,16,5,True,1,2,10.93,4.45,37.1,-4.8,2.9,False,False,False,,40.4,Watchlist
ACC-000932,PossiblePage Account 0932,Education,201-1000,Growth,Sales Rep #2,Inbound Demo,2025-06-06,2025-06-27,18664.7,15677.02,0.1601,False,1306.42,28.6,True,True,Beta checkout,False,False,,0.0,0,0,False,2,3,25.28,3.35,22.2,-48.8,2.0,False,False,False,,62.8,Risky
ACC-000933,PossiblePage Account 0933,Hospitality,11-50,Scale,Sales Rep #6,Inbound Demo,2025-04-01,2025-04-15,47254.18,45907.04,0.0285,False,3825.59,73.0,False,False,,True,True,4.0,0.7006,22,15,True,2,2,13.74,4.32,87.8,47.2,4.4,False,False,False,,18.9,Healthy
ACC-000934,PossiblePage Account 0934,Education,51-200,Growth,Sales Rep #4,Webinar,2025-06-07,2025-06-28,17146.95,16028.97,0.0652,False,1335.75,83.7,False,False,,True,True,8.0,1.0,26,14,True,2,2,3.88,4.1,86.5,79.5,4.6,False,False,False,,9.5,Healthy
ACC-000935,PossiblePage Account 0935,Nonprofit,11-50,Starter,Sales Rep #2,Outbound,2025-08-22,2025-08-29,2658.58,2223.43,0.1637,False,185.29,62.5,False,False,,True,True,8.0,0.759,34,20,False,1,4,12.13,4.09,57.1,21.2,3.4,False,False,False,,21.4,Healthy
ACC-000936,PossiblePage Account 0936,Manufacturing,51-200,Starter,Sales Rep #2,Outbound,2025-06-02,2025-06-03,4186.11,3759.61,0.1019,False,313.3,68.5,False,False,,True,True,17.0,0.5097,10,6,False,0,0,,,75.7,39.7,4.1,False,False,False,,20.2,Healthy
ACC-000937,PossiblePage Account 0937,Software,201-1000,Scale,Sales Rep #1,Inbound Demo,2025-11-17,2025-11-21,69724.13,60335.21,0.1347,False,5027.93,70.0,False,False,,True,False,15.0,0.696,33,13,True,0,0,5.31,4.7,73.9,45.8,3.6,False,False,False,,15.8,Healthy
ACC-000938,PossiblePage Account 0938,Retail,11-50,Starter,Sales Rep #2,Referral,2025-10-01,2025-10-03,4412.65,3990.29,0.0957,True,332.52,43.1,True,False,,True,True,18.0,0.2984,13,10,False,0,1,11.16,2.3,42.2,-15.2,2.4,False,False,False,,33.6,Healthy
ACC-000939,PossiblePage Account 0939,Retail,1000+,Starter,Sales Rep #4,Inbound Demo,2025-02-01,2025-02-10,5757.85,5276.93,0.0835,False,439.74,62.2,False,False,,True,True,8.0,0.682,24,6,False,1,3,10.58,3.95,66.0,-1.8,3.1,False,False,False,,22.6,Healthy
ACC-000940,PossiblePage Account 0940,Professional Services,51-200,Growth,Sales Rep #8,Webinar,2025-06-04,2025-06-10,14677.86,13733.73,0.0643,False,1144.48,71.0,False,False,,True,True,17.0,0.7474,26,15,True,0,1,10.96,4.8,81.4,52.3,4.4,False,False,False,,13.5,Healthy
ACC-000941,PossiblePage Account 0941,Financial Services,11-50,Enterprise,Sales Rep #7,Inbound Demo,2025-06-18,2025-07-08,125196.82,101870.63,0.1863,False,8489.22,55.6,False,True,Advanced integrations,True,True,20.0,0.1249,9,4,False,2,2,15.68,3.9,4.7,-68.3,1.3,False,True,True,Beta feature gap,68.4,Risky
ACC-000942,PossiblePage Account 0942,Software,51-200,Growth,Sales Rep #1,Paid Search,2025-12-05,2025-12-21,19413.13,14424.4,0.257,False,1202.03,25.9,True,True,CRM sync,True,True,16.0,0.0531,9,7,True,0,2,16.49,2.53,18.7,-53.8,2.0,False,False,False,,56.5,Risky
ACC-000943,PossiblePage Account 0943,Hospitality,51-200,Scale,Sales Rep #3,Outbound,2025-12-13,2026-01-04,35110.48,31881.83,0.092,False,2656.82,58.9,False,True,AI page builder,True,True,26.0,0.3586,16,9,True,1,3,18.9,4.03,33.0,-32.8,2.1,False,False,False,,46.6,Watchlist
ACC-000944,PossiblePage Account 0944,Real Estate,201-1000,Starter,Sales Rep #1,Outbound,2025-06-14,2025-07-13,7487.1,6038.06,0.1935,False,503.17,37.2,True,False,,False,False,,0.0,0,0,False,2,4,17.8,2.62,14.0,-43.2,1.9,False,False,False,,48.4,Watchlist
ACC-000945,PossiblePage Account 0945,Financial Services,1000+,Scale,Sales Rep #4,Webinar,2025-06-11,2025-06-15,40527.1,36765.77,0.0928,False,3063.81,97.4,False,False,,True,True,19.0,1.0,43,13,False,2,4,10.61,3.95,100.0,77.8,5.0,False,False,False,,7.1,Healthy
ACC-000946,PossiblePage Account 0946,Nonprofit,1-10,Enterprise,Sales Rep #7,Partner,2025-11-22,2025-12-07,135353.02,122186.05,0.0973,False,10182.17,62.6,False,False,,True,True,8.0,0.6619,37,19,True,0,1,17.66,4.6,72.9,33.7,3.4,False,False,False,,20.8,Healthy
ACC-000947,PossiblePage Account 0947,Retail,1-10,Growth,Sales Rep #10,Referral,2025-12-14,2025-12-21,12875.51,11418.85,0.1131,False,951.57,38.2,True,False,,True,True,29.0,0.2244,0,9,False,0,2,15.16,2.87,14.6,-53.8,1.6,False,True,True,Low product fit,52.3,Watchlist
ACC-000948,PossiblePage Account 0948,Retail,51-200,Starter,Sales Rep #5,Partner,2025-07-04,2025-07-26,3559.12,3301.08,0.0725,False,275.09,41.8,True,False,,True,True,28.0,0.4097,7,4,False,1,1,22.03,2.45,43.0,9.0,3.0,False,False,False,,34.9,Healthy
ACC-000949,PossiblePage Account 0949,Professional Services,11-50,Growth,Sales Rep #1,Paid Search,2025-12-17,2025-12-31,10135.72,9722.96,0.0407,False,810.25,67.5,False,False,,True,True,7.0,0.5732,8,13,True,1,3,9.82,3.7,78.6,37.2,4.2,False,False,False,,19.6,Healthy
ACC-000950,PossiblePage Account 0950,Manufacturing,51-200,Growth,Sales Rep #6,Outbound,2025-04-09,2025-05-02,11686.64,9819.49,0.1598,True,818.29,30.8,True,True,Advanced integrations,True,False,39.0,0.0,7,1,True,1,2,29.43,1.75,1.3,-66.8,1.5,True,True,True,Low product fit,75.5,Toxic
ACC-000951,PossiblePage Account 0951,Education,1-10,Scale,Sales Rep #6,Inbound Demo,2025-03-07,2025-03-20,64566.94,54748.69,0.1521,False,4562.39,91.0,False,True,AI page builder,True,False,29.0,0.5223,27,10,False,0,1,5.83,3.55,60.1,20.8,3.6,False,False,False,,27.3,Healthy
ACC-000952,PossiblePage Account 0952,Retail,51-200,Starter,Sales Rep #4,Paid Search,2025-05-15,2025-06-06,3443.09,2969.83,0.1375,False,247.49,83.2,False,False,,True,True,8.0,0.7127,21,14,False,1,3,9.75,4.57,92.4,64.2,4.5,False,False,False,,13.4,Healthy
ACC-000953,PossiblePage Account 0953,Software,1-10,Starter,Sales Rep #4,Webinar,2025-03-28,2025-03-30,2938.32,2706.22,0.079,False,225.52,60.5,False,False,,True,True,11.0,0.6543,20,12,False,1,3,11.18,4.33,85.0,49.8,4.2,False,False,False,,19.9,Healthy
ACC-000954,PossiblePage Account 0954,Nonprofit,1-10,Scale,Sales Rep #5,Inbound Demo,2025-05-11,2025-05-21,69952.1,66840.83,0.0445,False,5570.07,84.5,False,False,,True,False,34.0,0.73,26,15,True,1,1,9.25,2.3,0.4,9.5,2.8,False,False,True,No internal adoption,21.9,Healthy
ACC-000955,PossiblePage Account 0955,Software,201-1000,Growth,Sales Rep #5,Webinar,2025-10-21,2025-10-24,22911.01,20225.41,0.1172,False,1685.45,69.6,False,False,,True,True,21.0,0.4309,15,14,True,0,0,,,72.7,39.2,4.2,False,False,False,,21.1,Healthy
ACC-000956,PossiblePage Account 0956,Retail,1-10,Starter,Sales Rep #2,Paid Search,2025-06-01,2025-06-05,8125.46,6768.66,0.167,False,564.05,50.2,True,False,,True,True,19.0,0.425,16,6,False,0,2,15.7,2.7,48.3,10.7,3.4,False,False,False,,28.2,Healthy
ACC-000957,PossiblePage Account 0957,Retail,11-50,Starter,Sales Rep #6,Referral,2025-03-21,2025-04-20,8241.3,7962.08,0.0339,False,663.51,91.3,False,False,,True,True,3.0,1.0,23,16,False,0,0,,,86.6,61.2,4.4,False,False,False,,6.7,Healthy
ACC-000958,PossiblePage Account 0958,Software,51-200,Growth,Sales Rep #4,Webinar,2025-12-06,2025-12-17,25781.1,22389.12,0.1316,False,1865.76,45.1,True,True,Advanced integrations,True,True,29.0,0.3938,20,9,False,3,3,21.12,2.42,0.2,-33.8,1.9,False,False,True,Low product fit,56.3,Risky
ACC-000959,PossiblePage Account 0959,Real Estate,51-200,Growth,Sales Rep #7,Outbound,2025-09-21,2025-10-02,10301.62,9194.22,0.1075,False,766.18,56.7,False,False,,True,True,32.0,0.533,20,11,True,0,0,13.35,3.7,73.3,24.8,3.6,False,False,False,,22.6,Healthy
ACC-000960,PossiblePage Account 0960,Software,201-1000,Starter,Sales Rep #1,Outbound,2025-01-26,2025-01-29,5454.97,4575.98,0.1611,False,381.33,62.2,False,False,,True,True,14.0,0.7084,25,16,False,0,0,,,84.4,50.8,4.2,False,False,False,,17.7,Healthy
ACC-000961,PossiblePage Account 0961,Retail,51-200,Starter,Sales Rep #2,Webinar,2025-03-29,2025-04-06,5228.09,4631.71,0.1141,False,385.98,65.2,False,False,,True,True,17.0,0.6636,24,11,False,1,1,6.23,3.1,95.5,65.0,4.7,False,False,False,,16.6,Healthy
ACC-000962,PossiblePage Account 0962,Software,1-10,Growth,Sales Rep #8,Partner,2025-05-23,2025-05-25,12817.45,11302.47,0.1182,False,941.87,32.1,True,False,,True,True,15.0,0.1178,5,8,False,1,2,17.95,2.67,8.4,-73.5,1.2,True,True,True,Low product fit,59.4,Risky
ACC-000963,PossiblePage Account 0963,Education,11-50,Enterprise,Sales Rep #1,Outbound,2025-12-22,2025-12-24,161870.51,141852.4,0.1237,False,11821.03,90.2,False,False,,True,True,13.0,1.0,35,20,False,0,1,2.96,4.5,93.6,71.7,4.8,False,False,False,,3.0,Healthy
ACC-000964,PossiblePage Account 0964,Software,51-200,Starter,Sales Rep #3,Inbound Demo,2025-08-12,2025-09-07,5966.81,5525.64,0.0739,False,460.47,57.3,False,False,,True,True,12.0,0.6429,18,9,False,0,0,,,11.5,-46.5,1.6,False,False,True,Budget cut,30.5,Healthy
ACC-000965,PossiblePage Account 0965,Education,201-1000,Starter,Sales Rep #3,Inbound Demo,2025-09-01,2025-09-11,5805.74,4600.64,0.2076,False,383.39,46.6,True,True,Dynamic forms,True,True,29.0,0.478,29,16,False,0,0,20.99,2.1,39.5,-4.0,2.9,False,False,False,,42.9,Watchlist
ACC-000966,PossiblePage Account 0966,Healthcare,11-50,Growth,Sales Rep #1,Paid Search,2025-04-11,2025-05-04,10443.57,8039.42,0.2302,False,669.95,67.3,False,True,Beta checkout,True,True,15.0,0.4767,11,17,False,0,1,1.67,4.2,36.8,-23.2,2.4,False,False,False,,36.4,Watchlist
ACC-000967,PossiblePage Account 0967,Professional Services,11-50,Growth,Sales Rep #10,Outbound,2025-10-28,2025-11-10,22252.55,17577.17,0.2101,False,1464.76,72.1,False,False,,True,True,8.0,0.7664,28,16,True,0,2,12.12,3.5,8.5,7.7,3.4,False,False,True,Budget cut,20.1,Healthy
ACC-000968,PossiblePage Account 0968,Education,1-10,Growth,Sales Rep #6,Webinar,2025-11-08,2025-12-08,15271.97,14040.36,0.0806,False,1170.03,92.1,False,False,,True,True,3.0,0.9818,37,16,True,2,3,5.71,4.08,82.8,42.5,4.2,False,False,False,,9.5,Healthy
ACC-000969,PossiblePage Account 0969,Retail,11-50,Growth,Sales Rep #3,Paid Search,2025-04-17,2025-05-12,17013.45,13562.07,0.2029,False,1130.17,46.8,True,False,,False,False,,0.0,0,0,False,0,0,15.51,2.83,9.8,-34.3,2.1,False,False,True,Low product fit,41.3,Watchlist
ACC-000970,PossiblePage Account 0970,Manufacturing,201-1000,Starter,Sales Rep #6,Inbound Demo,2025-07-06,2025-07-20,4535.69,4193.13,0.0755,False,349.43,84.9,False,False,,True,True,15.0,0.7083,20,12,False,0,2,8.71,3.95,79.1,50.8,4.2,False,False,False,,11.4,Healthy
